cardholder_id,card_id,cashback_amount,transaction_id,created_at,merchant_id,name,category
6a69eba1-5543-4ca7-bb33-d154a36ff006,36713690-1602-ef11-a574-b8cef6052491,5.0,304122364684401,2024-05-04 08:15:44,216,Menulog,Restaurants
8a9d6a46-bec6-4bf7-929e-63b7173056f8,eb7ec7c7-0e02-ef11-a574-b8cef6052491,5.0,464122264088956,2024-05-04 08:16:02,216,Menulog,Restaurants
d75e03f9-427b-44f9-bea4-f2ce6bf84213,db0fcce9-0c02-ef11-a574-b8cef6052491,5.0,384122116880840,2024-05-04 08:16:24,216,Menulog,Restaurants
49b3bc52-b7be-4924-b8c8-32e4c3fce808,a834c88f-d101-ef11-a574-b8cef6052491,10.0,384122400431743,2024-05-04 08:20:10,235,Pet Circle,Retailers
ae3f29e0-4064-495f-b363-1833102f6678,d6d914f9-1a02-ef11-a574-b8cef6052491,5.0,304122272349426,2024-05-04 08:21:15,216,Menulog,Restaurants
a324fa62-c3ad-4f7d-b1d6-4e19e4fa8a72,12964cc9-f401-ef11-a574-b8cef6052491,5.0,584122272465414,2024-05-04 08:21:44,216,Menulog,Restaurants
8d0c21d2-3c72-4d74-9871-4327fa9c944d,af3e2569-2702-ef11-a574-b8cef6052491,5.0,384122315588179,2024-05-04 08:21:56,216,Menulog,Restaurants
de27667f-77b7-434b-8e44-4b15c1cf0865,10b9aa09-2002-ef11-a574-b8cef6052491,5.0,584122079326411,2024-05-04 08:23:15,216,Menulog,Restaurants
29f6ef2a-98ef-4c2c-a469-677efc905d9a,e5e79178-0002-ef11-a574-b8cef6052491,5.0,384122308499935,2024-05-04 08:23:18,216,Menulog,Restaurants
73e65e21-5335-42a9-a84f-f5ad4ff44c91,00f27261-1e02-ef11-a574-b8cef6052491,5.0,464122328967428,2024-05-04 08:28:41,216,Menulog,Restaurants
304ab45d-af02-41db-9ddb-527269198f2b,b896b136-1d02-ef11-a574-b8cef6052491,3.74,464122743010858,2024-05-04 08:29:41,252,Move with us,Health and Wellness
85ecfa31-a72a-44ff-b12a-b3e0a6a09363,aa5d9972-2402-ef11-a574-b8cef6052491,5.0,584122861994832,2024-05-04 08:29:43,216,Menulog,Restaurants
4e982e60-f61f-4246-a239-781481e87456,8c2505ed-d601-ef11-a574-b8cef6052491,5.0,304122269668482,2024-05-04 08:32:05,216,Menulog,Restaurants
c69379e4-ce9e-414e-b361-514894bf6a0e,b9e092e1-fce6-ed11-816f-30e17161bfc9,5.0,464122047744865,2024-05-04 08:32:11,216,Menulog,Restaurants
faa21ae9-b88a-4ad4-b994-0a533526e7ea,18c1f2b5-0202-ef11-a574-b8cef6052491,5.0,464122278518354,2024-05-04 08:32:29,216,Menulog,Restaurants
08d3c96b-bb02-4a38-a2d1-3b0d507b79a2,6bdf2b39-1202-ef11-a574-b8cef6052491,5.0,464122170890888,2024-05-04 08:32:30,262,General Pants Co. Instore,Fashion & Retail
57a76aab-9f4a-433b-a70c-3c5415b7ec71,32489009-2702-ef11-a574-b8cef6052491,5.0,384122069161703,2024-05-04 08:33:45,216,Menulog,Restaurants
f3846784-7748-40fc-9ba9-ed4066a31049,dc8d1af7-3402-ef11-a574-b8cef6052491,5.0,584122189380252,2024-05-04 08:39:30,216,Menulog,Restaurants
dde21de8-2792-44de-bab3-3092d4d710aa,11432d55-3302-ef11-a574-b8cef6052491,5.0,304122291006942,2024-05-04 08:39:31,216,Menulog,Restaurants
1906a6e6-6f1a-4abb-a3f9-5bca27d2ed98,2a52c309-3602-ef11-a574-b8cef6052491,5.0,304122118599600,2024-05-04 08:40:10,216,Menulog,Restaurants
567ba888-c2fd-4828-944a-42b88b4a6132,de149a5a-2b02-ef11-a574-b8cef6052491,5.0,304122144521827,2024-05-04 08:40:30,216,Menulog,Restaurants
18c48de8-3070-4736-bc08-59c1fdfbc3a4,4a5542c0-2402-ef11-a574-b8cef6052491,5.0,304122831346167,2024-05-04 08:40:36,216,Menulog,Restaurants
8d579375-9852-4f41-b817-dd1df183c235,4b9358a6-3002-ef11-a574-b8cef6052491,5.0,584122041880027,2024-05-04 08:40:46,216,Menulog,Restaurants
5fdcf6f2-77a6-455d-89f8-4a9987daac09,f89a66e6-0802-ef11-a574-b8cef6052491,3.49,304123408350458,2024-05-04 08:42:10,233,Modibodi,Retailers
86ac041c-b776-4ccc-bd3a-0be73b4f728f,578ed54b-1a02-ef11-a574-b8cef6052491,5.0,304122171895860,2024-05-04 08:44:35,216,Menulog,Restaurants
8957ec81-78e6-4983-b0b4-ccf0b1f276ac,067cb84c-1b02-ef11-a574-b8cef6052491,5.0,464122353933651,2024-05-04 08:44:47,216,Menulog,Restaurants
6294c770-ee0b-4184-89ad-e21810f0e27e,c524cd46-3002-ef11-a574-b8cef6052491,5.0,464122272291164,2024-05-04 08:45:09,216,Menulog,Restaurants
96f574ef-adc5-4e3a-9f67-c324afe1ca1f,509183fe-2702-ef11-a574-b8cef6052491,5.0,464123015846165,2024-05-04 08:45:21,216,Menulog,Restaurants
0dc222b6-1905-449b-bbad-a67fefa5ee08,2c50081c-1a02-ef11-a574-b8cef6052491,5.0,584122376195987,2024-05-04 08:46:14,216,Menulog,Restaurants
4d691933-04ce-49af-803b-416e520cd77c,9bb8c73b-0b02-ef11-a574-b8cef6052491,5.0,584122234108172,2024-05-04 08:46:18,216,Menulog,Restaurants
3da602c8-767f-43f3-86f0-7968fdc41255,2f6b1867-3302-ef11-a574-b8cef6052491,13.68,584123055300720,2024-05-04 08:46:18,233,Modibodi,Retailers
11e5eb2f-c8c9-42da-bb28-0ee89141eb8b,b64c8a3f-3602-ef11-a574-b8cef6052491,5.0,304122336214528,2024-05-04 08:46:32,216,Menulog,Restaurants
db782f7c-2a18-4579-b520-acf9c6a5af97,3f0739d5-1a02-ef11-a574-b8cef6052491,5.0,384122200734713,2024-05-04 08:46:37,216,Menulog,Restaurants
a1e03fc0-3f33-406c-af28-f6b5024b8df2,26f63621-1902-ef11-a574-b8cef6052491,5.0,464122115358301,2024-05-04 08:46:42,216,Menulog,Restaurants
606fa496-9d0f-4d6c-92cb-1d7b7298df2c,3f85cd13-0102-ef11-a574-b8cef6052491,6.99,464123074844723,2024-05-04 08:46:57,255,Shoes & Sox,Fashion & Retail
178809c5-79e4-4a8d-b9eb-994f6e6d35fb,1309de0c-1d02-ef11-a574-b8cef6052491,5.0,464122323927399,2024-05-04 08:51:46,216,Menulog,Restaurants
e6ba2366-4e54-4b5f-a6cd-9b5183b86699,cd15938a-d201-ef11-a574-b8cef6052491,10.0,304122380671840,2024-05-04 08:51:54,235,Pet Circle,Retailers
c861b662-6b08-41ac-9029-316304f0a40c,22dd319d-f101-ef11-a574-b8cef6052491,19.95,304123365437251,2024-05-04 08:53:22,258,City Perfume,Retailers
370d77d1-0f5e-4944-a918-91ec7674e689,d5b1e474-0802-ef11-a574-b8cef6052491,5.0,584122225273481,2024-05-04 08:53:22,216,Menulog,Restaurants
5c27bf46-4f16-40d7-9ead-3df808d6e8fc,50226aa2-f001-ef11-a574-b8cef6052491,5.0,464122327314913,2024-05-04 08:53:40,216,Menulog,Restaurants
a32849ad-0efd-41d4-a93d-0ad49c0dc522,8dd827bf-1502-ef11-a574-b8cef6052491,5.0,584122277341428,2024-05-04 08:53:40,216,Menulog,Restaurants
dddfcea7-c2ad-495a-ab75-7054c95fa5bb,10723690-1602-ef11-a574-b8cef6052491,5.0,384122382830616,2024-05-04 08:53:48,216,Menulog,Restaurants
2ad3e928-219c-4337-b38c-faf971d384f8,16fa45a2-2b02-ef11-a574-b8cef6052491,5.0,304122351367681,2024-05-04 08:53:55,216,Menulog,Restaurants
afe43125-f025-4134-a8c1-a146dc6a0be1,34fb9f8f-2302-ef11-a574-b8cef6052491,2.37,304123245775186,2024-05-04 08:57:31,233,Modibodi,Retailers
5eca4556-7187-4720-89d6-2033bdad59ba,ee331af3-1a02-ef11-a574-b8cef6052491,5.0,304122359243556,2024-05-04 08:57:44,216,Menulog,Restaurants
512d15c4-55c7-4848-97cc-1d5502b89943,6444ff9c-0d02-ef11-a574-b8cef6052491,5.0,464122258833440,2024-05-04 08:57:55,216,Menulog,Restaurants
c5e40484-d77c-4770-863c-4fe6daa795ad,6706b01f-2c02-ef11-a574-b8cef6052491,5.0,464122329322436,2024-05-04 08:57:59,216,Menulog,Restaurants
e65df41b-9b87-40d4-92aa-e2175ae5f0ae,9a514e2e-2802-ef11-a574-b8cef6052491,5.0,464122390162537,2024-05-04 08:58:00,216,Menulog,Restaurants
72bf0b7e-0d44-4725-98b6-f7c9784b4193,8fe749ee-2902-ef11-a574-b8cef6052491,5.0,384122288835766,2024-05-04 08:58:15,216,Menulog,Restaurants
26690b41-85b6-4a3d-abf8-24936c9552b7,1b9963ad-2a02-ef11-a574-b8cef6052491,5.0,584122349006410,2024-05-04 08:58:17,216,Menulog,Restaurants
6165f570-e7a4-4d6b-ba01-dc87db929e67,80133bcf-fc01-ef11-a574-b8cef6052491,5.0,584122451167179,2024-05-04 08:58:18,216,Menulog,Restaurants
c26427b5-7fb1-44ee-a584-19670048d572,07cea7aa-2e02-ef11-a574-b8cef6052491,5.0,304122117411176,2024-05-04 08:58:24,216,Menulog,Restaurants
926f434d-1c80-4ced-bc23-4fc7d20b31b0,c6c4ca6f-0902-ef11-a574-b8cef6052491,5.0,384122288764125,2024-05-04 08:58:28,216,Menulog,Restaurants
96a5688b-116b-46a2-ae58-4927f9e760b9,461f68b8-3802-ef11-a574-b8cef6052491,5.0,304122127790461,2024-05-04 08:58:31,216,Menulog,Restaurants
173b44ee-e0c0-458f-9606-dfdc10c35e94,f60e2426-3402-ef11-a574-b8cef6052491,5.0,304122181355503,2024-05-04 08:59:41,216,Menulog,Restaurants
3c684fc4-a52e-4e47-8fe5-3fe9566e53e5,22111792-2602-ef11-a574-b8cef6052491,5.0,584122514203406,2024-05-04 08:59:46,216,Menulog,Restaurants
56964f11-3d78-4d70-8b80-c80677a2d07d,9c41e56b-ff01-ef11-a574-b8cef6052491,5.0,464122324267202,2024-05-04 08:59:54,216,Menulog,Restaurants
a604e0b7-d9a4-4f1f-9162-4c7fb40e55bc,fb8c880f-2702-ef11-a574-b8cef6052491,5.09,464122415729289,2024-05-04 09:01:43,210,Sealife Sydney Australia,Entertainment
ffe91085-a54e-4ff3-8c9e-c24c51ba5936,4c27354b-0f02-ef11-a574-b8cef6052491,5.0,384122270183613,2024-05-04 09:01:53,216,Menulog,Restaurants
8cccc1a1-c1c3-4c40-8c4c-579c7d668a29,898bb958-3002-ef11-a574-b8cef6052491,5.0,304122862500885,2024-05-04 09:07:17,216,Menulog,Restaurants
9d8a4985-61a5-4e7c-a3f4-35886de7502f,33089452-fd01-ef11-a574-b8cef6052491,5.0,384122106665563,2024-05-04 09:07:31,216,Menulog,Restaurants
570a08e6-22f0-4e99-80c1-04b9ccf84b22,412496cd-0702-ef11-a574-b8cef6052491,5.0,304122074827128,2024-05-04 09:07:35,216,Menulog,Restaurants
25c0653f-b7e1-4a2f-bdd9-78bfbff2f73f,225fe290-3302-ef11-a574-b8cef6052491,5.0,464122836829170,2024-05-04 09:08:59,216,Menulog,Restaurants
36f03636-b3b8-4448-86ed-4ce139b0621e,1a32a937-f101-ef11-a574-b8cef6052491,5.0,584122360836964,2024-05-04 09:09:15,216,Menulog,Restaurants
92ea6afc-f23b-4808-bbf2-ab92500f1be3,8ce204a2-3202-ef11-a574-b8cef6052491,8.85,584123120006293,2024-05-04 09:09:26,259,Superdry,Fashion & Retail
7f753ac3-2335-4b95-803b-5f8a17e0ff7f,902e7eeb-0702-ef11-a574-b8cef6052491,5.0,384122222312523,2024-05-04 09:11:18,216,Menulog,Restaurants
cad9acc6-8022-426d-b7c4-4d79f4426945,13913610-0902-ef11-a574-b8cef6052491,5.0,384122227395162,2024-05-04 09:11:18,216,Menulog,Restaurants
f647f47e-baac-4eb8-93cd-0eac2c041ddd,9bbc6773-d301-ef11-a574-b8cef6052491,10.0,304121838753625,2024-05-04 09:11:24,235,Pet Circle,Retailers
cfcb2305-ae9d-4cbe-adb1-8a6136f3bd75,75d20db2-d701-ef11-a574-b8cef6052491,5.0,304122335593389,2024-05-04 09:11:36,216,Menulog,Restaurants
384bd585-738a-40bf-82e7-c5a06abf8f26,4ba556d5-0902-ef11-a574-b8cef6052491,5.0,584122044753346,2024-05-04 09:13:35,216,Menulog,Restaurants
3112444b-73f3-41db-87ef-60a098147ff6,76c3effe-d601-ef11-a574-b8cef6052491,5.0,584122390150758,2024-05-04 09:15:33,216,Menulog,Restaurants
11c05fe0-998f-454e-bfd0-9437573b726f,da8cbd5d-1a02-ef11-a574-b8cef6052491,5.0,584122445149026,2024-05-04 09:15:50,216,Menulog,Restaurants
4f766563-bc8f-47e8-870b-2ecac5b73007,6fa0433e-1802-ef11-a574-b8cef6052491,5.0,584122311823019,2024-05-04 09:15:52,216,Menulog,Restaurants
0a86d761-5b96-4fd5-9007-e142d94c073d,b5cea553-4091-ed11-816a-30e17161bfc9,5.0,464122293473565,2024-05-04 09:16:09,216,Menulog,Restaurants
676b874d-b93e-414b-a2c1-b4885115deeb,4c1552b4-f001-ef11-a574-b8cef6052491,5.0,384122282915173,2024-05-04 09:16:11,216,Menulog,Restaurants
72f8330a-4f35-430d-acc6-c30ccb1c8d52,29c1d9ae-e901-ef11-a574-b8cef6052491,5.0,464122169508291,2024-05-04 09:18:53,216,Menulog,Restaurants
e414707b-8f98-437f-9556-40468b3ee75d,b571fbf3-1b02-ef11-a574-b8cef6052491,5.0,584122257742279,2024-05-04 09:19:13,216,Menulog,Restaurants
389ba91c-d6f8-4e20-ab78-f27d1270e89c,352afa22-3002-ef11-a574-b8cef6052491,15.0,584123067562923,2024-05-04 09:20:04,249,LVLY,Retailers
52e21d2c-6e7c-43e3-8e86-29f17e2540e6,d52d31e5-3402-ef11-a574-b8cef6052491,5.0,464122073206400,2024-05-04 09:20:17,216,Menulog,Restaurants
ef3aa4c3-d95d-4d57-83eb-ea036d636c87,357c7c2c-2d02-ef11-a574-b8cef6052491,5.0,304122294674504,2024-05-04 09:23:25,216,Menulog,Restaurants
86c9735f-168f-4191-ae27-2f6f0e105e91,2b6105cb-3902-ef11-a574-b8cef6052491,5.0,304122358389652,2024-05-04 09:23:27,216,Menulog,Restaurants
c62f63e4-55c7-4951-ab83-deac35529801,d3e1d50c-0c02-ef11-a574-b8cef6052491,5.0,384122817989944,2024-05-04 09:23:30,216,Menulog,Restaurants
664cbd8b-194b-42df-83df-754cc3cf2711,5d79b642-2b02-ef11-a574-b8cef6052491,5.0,304122569379620,2024-05-04 09:23:45,216,Menulog,Restaurants
29cd2921-a8c1-4578-ab7e-2e4264f5a36c,033cecfb-0002-ef11-a574-b8cef6052491,5.0,384123223561187,2024-05-04 09:23:47,216,Menulog,Restaurants
f291457b-53fd-4213-9153-26b2514d44c1,5f26d1f4-3102-ef11-a574-b8cef6052491,5.0,304122148679187,2024-05-04 09:29:37,216,Menulog,Restaurants
582ee40e-e65e-475a-a6a8-dccf7e2fad0b,3a2fbb34-fd01-ef11-a574-b8cef6052491,5.0,464122091311029,2024-05-04 09:29:45,216,Menulog,Restaurants
570a08e6-22f0-4e99-80c1-04b9ccf84b22,412496cd-0702-ef11-a574-b8cef6052491,5.0,464122374789243,2024-05-04 09:29:48,216,Menulog,Restaurants
9980b672-15b0-4f57-838a-a5926173851e,a2f99194-1402-ef11-a574-b8cef6052491,5.0,304122281822217,2024-05-04 09:30:00,216,Menulog,Restaurants
be062ea1-aacc-4226-9482-00f1b9a694b8,81f21a1d-1402-ef11-a574-b8cef6052491,5.0,464122316944854,2024-05-04 09:30:44,216,Menulog,Restaurants
6eb62d94-2fed-4b59-b8d9-981c0ff7e646,9cb3aa46-f501-ef11-a574-b8cef6052491,5.0,464122142047503,2024-05-04 09:33:07,216,Menulog,Restaurants
1c6dcca6-0574-4e41-9a2f-bf5bfc8b91cb,85df281d-3802-ef11-a574-b8cef6052491,10.0,304121764313991,2024-05-04 09:33:09,235,Pet Circle,Retailers
ce214705-6ac2-4b78-8fb8-8e36e7c5dbbb,7db6ae60-0002-ef11-a574-b8cef6052491,5.0,584122325451458,2024-05-04 09:33:23,216,Menulog,Restaurants
5042ca77-bc16-4967-8158-9aabd6addd46,d17f4f6e-1f02-ef11-a574-b8cef6052491,5.0,384122228275288,2024-05-04 09:35:41,262,General Pants Co. Instore,Fashion & Retail
67fe620f-6d6e-4330-87ac-d8056976a4e8,9ce6c147-1502-ef11-a574-b8cef6052491,5.0,584122313207681,2024-05-04 09:39:15,216,Menulog,Restaurants
4c7b8060-fa37-46d0-a264-b20f02003505,d0e319c6-2b02-ef11-a574-b8cef6052491,16.03,304122016084251,2024-05-04 09:46:19,223,Novo Shoes Instore,Fashion & Retail
160e87bb-573a-4ced-9c00-a7658e570305,80365555-1702-ef11-a574-b8cef6052491,5.0,464122261999059,2024-05-04 09:46:21,216,Menulog,Restaurants
a392d23c-0515-444e-af86-43c87037f8af,2da167b1-f401-ef11-a574-b8cef6052491,5.0,304122278468907,2024-05-04 09:50:17,216,Menulog,Restaurants
2553770e-1947-4a67-96f8-0f7607a649a8,380ceb4b-2f02-ef11-a574-b8cef6052491,5.0,304122285338758,2024-05-04 09:50:34,216,Menulog,Restaurants
c7f3ddd0-d04e-4b4b-ad74-c4df100e3f45,c45a895a-1d02-ef11-a574-b8cef6052491,5.0,464122354436784,2024-05-04 09:50:34,216,Menulog,Restaurants
5d99713b-db58-478b-a4df-b9a544b161ac,221d624d-f601-ef11-a574-b8cef6052491,5.0,304122156549362,2024-05-04 09:50:50,216,Menulog,Restaurants
14d27ab9-1e3c-466a-aaa0-4fb0ec2256bc,bc1f858b-3c02-ef11-a574-b8cef6052491,5.0,584122337941509,2024-05-04 09:50:51,216,Menulog,Restaurants
6cc91fa9-efbf-4262-b12c-bd4b38f9a9dd,6dda0cd7-1502-ef11-a574-b8cef6052491,5.0,304122325253170,2024-05-04 09:51:09,216,Menulog,Restaurants
4a8cd795-8a8e-4d6b-926f-6404568ae298,00aa488f-3102-ef11-a574-b8cef6052491,5.0,384122385949034,2024-05-04 09:51:10,216,Menulog,Restaurants
dd73e0e9-26af-4d71-a316-2d4008980651,d5d8c034-f501-ef11-a574-b8cef6052491,10.0,304122385963789,2024-05-04 09:59:40,235,Pet Circle,Retailers
efa8474d-38e6-46f3-a585-45f4f4481846,c0d1bbae-3302-ef11-a574-b8cef6052491,5.0,304122294299302,2024-05-04 09:59:44,216,Menulog,Restaurants
8dc77b1f-e98d-4fef-9971-7acdef3f260c,114e6a96-0002-ef11-a574-b8cef6052491,5.0,584122293912583,2024-05-04 09:59:50,216,Menulog,Restaurants
dfc9bcd5-ff68-461b-bff6-03140db22731,38fccaf6-1e02-ef11-a574-b8cef6052491,5.0,304122281703397,2024-05-04 09:59:58,216,Menulog,Restaurants
ce11ecf3-1637-435e-a7c4-715ce26b29b1,05d2343c-ee8c-ee11-b3da-b8cef6052529,5.0,584123014295310,2024-05-04 09:59:59,216,Menulog,Restaurants
de573cc9-f502-403a-bece-d8729e8ac3fe,2650b76b-2a02-ef11-a574-b8cef6052491,5.0,384122083884053,2024-05-04 10:00:02,216,Menulog,Restaurants
6b293a5b-d9fe-4566-b65c-e33d2e326273,8bd7fab5-1f02-ef11-a574-b8cef6052491,2.99,584123083198358,2024-05-04 10:00:08,255,Shoes & Sox,Fashion & Retail
92b92434-cf2e-4705-9c30-06e5f4037c4b,49b9f26c-3b02-ef11-a574-b8cef6052491,5.0,384122066518415,2024-05-04 10:02:25,216,Menulog,Restaurants
3384f5e6-d807-4111-a3db-01b7a9558447,c4ee8feb-2d02-ef11-a574-b8cef6052491,5.0,304122285660654,2024-05-04 10:02:29,216,Menulog,Restaurants
4b7fad0f-6733-40fb-b043-9802441c0c4a,a91f84f0-e901-ef11-a574-b8cef6052491,10.0,464122100390104,2024-05-04 10:06:19,235,Pet Circle,Retailers
70d3dbbf-bcb7-4784-91a3-bf3cef0a0404,76022ca7-3102-ef11-a574-b8cef6052491,5.0,584122053091276,2024-05-04 10:06:33,216,Menulog,Restaurants
12975f7e-7de1-4e38-a0af-f8de949417db,9048a142-1d02-ef11-a574-b8cef6052491,5.0,304122406953722,2024-05-04 10:06:37,216,Menulog,Restaurants
92dbcc2e-b129-4e74-9f58-e40bb57282a8,78394cf5-f701-ef11-a574-b8cef6052491,3.96,464123204638552,2024-05-04 10:06:46,214,SEALIFE Melbourne Australia,Entertainment
ba19f590-5bfa-4718-bc87-9ba5d79519e8,77a222d8-2402-ef11-a574-b8cef6052491,5.0,304122392928938,2024-05-04 10:11:28,216,Menulog,Restaurants
6c83a52e-1601-4139-a735-4ea4656568b5,967d4d5b-1702-ef11-a574-b8cef6052491,5.0,384122224528359,2024-05-04 10:11:46,216,Menulog,Restaurants
97a3180c-fc75-4f67-ad0f-3db2da506f7e,1fc30ddd-1c02-ef11-a574-b8cef6052491,5.0,464122066444323,2024-05-04 10:11:47,216,Menulog,Restaurants
afe4a625-bfd3-487b-b2b7-68a351902dcf,4b024e89-3102-ef11-a574-b8cef6052491,5.0,304122307859467,2024-05-04 10:12:04,216,Menulog,Restaurants
435c6c0e-427e-4f03-9e97-2c61339bd144,c665ce86-433f-ee11-817a-1c98ec1324d6,5.0,384122290319449,2024-05-04 10:12:20,216,Menulog,Restaurants
cab630a9-0ce6-419d-9d51-05c2f8f45685,d58da9d9-f201-ef11-a574-b8cef6052491,5.0,304122027869886,2024-05-04 10:12:21,216,Menulog,Restaurants
be1c005b-d58e-4544-b9ed-0ec0642fa117,69f8878a-f001-ef11-a574-b8cef6052491,5.0,584122043850472,2024-05-04 10:12:34,216,Menulog,Restaurants
35b67ebf-735a-4ccb-a943-431e7585b205,7086ca57-fc01-ef11-a574-b8cef6052491,5.0,384122192998306,2024-05-04 10:13:32,216,Menulog,Restaurants
db9f010f-9a1c-4e93-8658-a503f25fe1e9,fecc18ea-d201-ef11-a574-b8cef6052491,5.0,304122273455937,2024-05-04 10:16:32,216,Menulog,Restaurants
aa756b2d-1f86-4ff1-9923-76230448a1b3,c488673b-fe01-ef11-a574-b8cef6052491,5.0,584122100941035,2024-05-04 10:16:47,216,Menulog,Restaurants
7610859f-8280-4738-8de1-d2fc32d84a5e,56a3616d-0102-ef11-a574-b8cef6052491,5.0,384122304080373,2024-05-04 10:18:42,216,Menulog,Restaurants
a268b253-9580-45c1-bf03-2ba5156c2de3,625ca99b-ff01-ef11-a574-b8cef6052491,5.0,584122252615621,2024-05-04 10:20:04,216,Menulog,Restaurants
ce214705-6ac2-4b78-8fb8-8e36e7c5dbbb,7db6ae60-0002-ef11-a574-b8cef6052491,5.0,584122327179460,2024-05-04 10:20:14,216,Menulog,Restaurants
231785f8-1d87-45ef-8176-5e7e548dabbd,ba6a2271-fe01-ef11-a574-b8cef6052491,5.0,384122354093734,2024-05-04 10:20:14,216,Menulog,Restaurants
47cd00b7-56b5-472f-b2cd-192308e3845b,f50c1940-5f12-ee11-8171-f403433e0c0d,5.0,304122058117080,2024-05-04 10:23:37,216,Menulog,Restaurants
5d01085d-fe00-4b95-8b48-04133c3e5b9e,d00afd9d-fa01-ef11-a574-b8cef6052491,5.0,304122411297754,2024-05-04 10:25:18,216,Menulog,Restaurants
081bf687-be3c-44d0-a105-3bacca73f58f,c756b207-1702-ef11-a574-b8cef6052491,5.0,464122362023741,2024-05-04 10:31:11,216,Menulog,Restaurants
a7856588-aacf-4310-9c80-a18ac53eb866,4f1accde-2c02-ef11-a574-b8cef6052491,5.0,304123002703971,2024-05-04 10:31:16,216,Menulog,Restaurants
e3f41816-cace-4184-a79a-d60e82c0177e,16aed6b5-f201-ef11-a574-b8cef6052491,15.0,464122863126314,2024-05-04 10:31:17,249,LVLY,Retailers
adef7d66-d278-47d6-800b-5224210d14c3,11d33bba-0002-ef11-a574-b8cef6052491,5.0,584122088733675,2024-05-04 10:31:26,216,Menulog,Restaurants
81cc7194-abc0-4c04-8277-9509b83a6a26,370b10e8-3002-ef11-a574-b8cef6052491,5.0,584122314640507,2024-05-04 10:32:46,216,Menulog,Restaurants
703f2bb9-bc39-4644-b8d7-7deacc38cfdc,5f752786-0202-ef11-a574-b8cef6052491,5.0,464122389541862,2024-05-04 10:34:12,216,Menulog,Restaurants
65589674-d4d3-4852-a5ba-c2d01c4b8438,aa967f55-0102-ef11-a574-b8cef6052491,5.0,304122333126285,2024-05-04 10:34:13,216,Menulog,Restaurants
1c50899d-41d9-4790-8e9d-9b098c46de24,1bad2217-1402-ef11-a574-b8cef6052491,5.0,384122284899516,2024-05-04 10:36:12,216,Menulog,Restaurants
a77ca78d-8191-4ef1-aa27-e12b90c81bb3,44006126-1802-ef11-a574-b8cef6052491,5.0,584122221184663,2024-05-04 10:36:25,216,Menulog,Restaurants
3838fc22-7679-4dfa-b621-5750a75d5051,7802a718-3202-ef11-a574-b8cef6052491,5.0,384122306819402,2024-05-04 10:36:42,216,Menulog,Restaurants
f2ded84d-1436-40f2-9185-907d2ca1a78f,1c8aaf12-3202-ef11-a574-b8cef6052491,5.0,384122067616290,2024-05-04 10:36:53,216,Menulog,Restaurants
c01f72b2-f961-4859-962e-d280ee0f8587,4616478b-0102-ef11-a574-b8cef6052491,5.0,384122348464755,2024-05-04 10:37:16,216,Menulog,Restaurants
76ab62eb-0392-4138-b10d-6267e93b4926,80373671-0402-ef11-a574-b8cef6052491,5.0,584122406339691,2024-05-04 10:41:51,216,Menulog,Restaurants
c09c7acb-54e5-4ae7-80f1-91dee010ad82,7b4be820-3502-ef11-a574-b8cef6052491,5.0,464122430072645,2024-05-04 10:41:57,216,Menulog,Restaurants
301541c8-06ac-447d-a2c9-a095eaa3d0f6,a1408bb7-1302-ef11-a574-b8cef6052491,5.0,304122189975847,2024-05-04 10:42:07,216,Menulog,Restaurants
0fce55d7-e486-46fd-ab9c-ccb420063258,9e8a6d6d-f101-ef11-a574-b8cef6052491,10.0,384122377427653,2024-05-04 10:42:55,235,Pet Circle,Retailers
01558077-5461-45fb-9e17-941d24577238,2a8c880f-2702-ef11-a574-b8cef6052491,5.0,384122372667325,2024-05-04 10:43:12,216,Menulog,Restaurants
bdc1b443-2845-4314-aaab-10e77720b336,734fd6a6-d801-ef11-a574-b8cef6052491,5.0,584122136284566,2024-05-04 10:43:23,216,Menulog,Restaurants
d0b45bf1-fde3-4e32-945b-ed091a7886ef,9f383c80-1f02-ef11-a574-b8cef6052491,5.0,464122443198592,2024-05-04 10:43:23,216,Menulog,Restaurants
3b6095fa-c447-4c30-ac8a-eab7f9ffe17b,a925a66f-d601-ef11-a574-b8cef6052491,5.0,304122240973561,2024-05-04 10:44:14,216,Menulog,Restaurants
a09aedfe-711f-4ed3-af7a-13cf057ffde0,6810a0a5-1302-ef11-a574-b8cef6052491,5.0,384122078405575,2024-05-04 10:44:15,216,Menulog,Restaurants
f712bd9f-b12a-41e4-8b57-1e8a7cbcb2b5,9ecda398-1902-ef11-a574-b8cef6052491,5.0,464122159116921,2024-05-04 10:44:18,216,Menulog,Restaurants
ab2c70d6-b11a-489f-a8aa-0b3d011fe8f8,1b5009be-fd01-ef11-a574-b8cef6052491,5.0,384122338428049,2024-05-04 10:44:22,216,Menulog,Restaurants
6dbb68aa-2dc4-4c12-9e24-743146c542ea,0650085d-fb01-ef11-a574-b8cef6052491,5.0,584122172022548,2024-05-04 10:44:35,216,Menulog,Restaurants
9db24dd8-1a69-46e9-9a83-a6fa4421ebf7,bf6fea8b-1802-ef11-a574-b8cef6052491,5.0,304122247684137,2024-05-04 10:49:58,216,Menulog,Restaurants
58323c7f-b56f-44cf-805d-559b911d9a6b,fe44b38c-1902-ef11-a574-b8cef6052491,5.0,384122248248114,2024-05-04 10:51:15,216,Menulog,Restaurants
